order_id,customer_id,order_date,ship_date,delivery_date,channel,payment_method,shipping_cost,discount_amount,status,city,state,country,orphaned_order,order_year,order_month,order_dow
75989,8297.0,2023-01-17,,,Wholesale,Apple Pay,7.82,0.0,Completed,Lake Kelly,NC,US,0,2023.0,2023-01,Tuesday
75990,,,2024-09-30,2024-10-03,Mobile App,Gift Card,23.82,0.0,Completed,Baldwinstad,OH,US,1,,,
75991,6545.0,2023-09-07,2023-09-11,2023-09-16,Wholesale,Gift Card,4.54,112.54,Completed,West Michael,MA,US,0,2023.0,2023-09,Thursday
75992,4487.0,2024-10-26,2024-10-27,2024-11-02,In-Store,Credit Card,22.71,0.0,Completed,New Ashleyberg,TN,US,0,2024.0,2024-10,Saturday
75993,630.0,2022-07-21,,,Social Commerce,PayPal,13.12,0.0,Completed,Maryhaven,MA,US,0,2022.0,2022-07,Thursday
75994,9243.0,2023-11-07,2023-11-13,2023-11-18,Online,Gift Card,4.96,0.0,Cancelled,Hallport,TN,US,0,2023.0,2023-11,Tuesday
75995,6874.0,2024-05-14,2024-05-20,2024-05-30,Social Commerce,Credit Card,1.75,84.73,Completed,West Joseph,NJ,US,0,2024.0,2024-05,Tuesday
75996,6465.0,2022-03-11,2022-03-15,2022-03-21,Wholesale,BNPL,16.8,0.0,Completed,Vasquezton,NC,US,0,2022.0,2022-03,Friday
75997,8387.0,2022-02-21,2022-02-22,2022-02-26,Social Commerce,PayPal,12.04,0.0,Completed,Beckerfurt,MA,US,0,2022.0,2022-02,Monday
75998,2066.0,2022-03-07,,,Mobile App,PayPal,4.89,0.0,Completed,Port Sonyaport,IN,US,0,2022.0,2022-03,Monday
75999,1583.0,2023-08-07,,,Social Commerce,Credit Card,17.61,0.0,Completed,West Jennifer,AZ,US,0,2023.0,2023-08,Monday
76000,9784.0,2023-06-21,2023-06-28,2023-07-02,Online,Debit Card,20.44,0.0,Processing,Jaredstad,WA,US,0,2023.0,2023-06,Wednesday
76001,1398.0,2022-08-11,2022-08-15,2022-08-25,In-Store,Apple Pay,19.79,0.0,Completed,Lake Johntown,PA,US,0,2022.0,2022-08,Thursday
76002,,2023-10-02,,,Social Commerce,Cash,10.6,38.22,Completed,Shellyhaven,WI,US,1,2023.0,2023-10,Monday
76003,103.0,2022-07-03,2022-07-05,2022-07-12,Wholesale,PayPal,1.09,53.02,Completed,Gonzalezfurt,MA,US,0,2022.0,2022-07,Sunday
76004,4415.0,2023-03-06,2023-03-07,2023-03-10,In-Store,BNPL,23.84,30.32,Completed,New Teresaview,NJ,US,0,2023.0,2023-03,Monday
76005,1391.0,2022-02-17,2022-02-23,2022-03-05,In-Store,Debit Card,10.12,0.0,Completed,Ianstad,TX,US,0,2022.0,2022-02,Thursday
76006,7670.0,2024-09-01,2024-09-05,2024-09-13,Wholesale,Cash,15.59,38.83,Shipped,Gateston,CA,US,0,2024.0,2024-09,Sunday
76007,9908.0,2022-05-16,2022-05-20,2022-05-25,Wholesale,Credit Card,12.48,0.0,Completed,Stevensontown,MO,US,0,2022.0,2022-05,Monday
76008,9323.0,2024-06-01,2024-06-07,2024-06-11,Social Commerce,Cash,11.62,0.0,Shipped,Amandashire,MD,US,0,2024.0,2024-06,Saturday
76009,2941.0,2022-11-01,,,Mobile App,Cash,23.21,13.67,Completed,Emilyview,TN,US,0,2022.0,2022-11,Tuesday
76010,5613.0,2024-11-06,2024-11-13,2024-11-21,Social Commerce,BNPL,15.79,0.0,Completed,Torresborough,OH,US,0,2024.0,2024-11,Wednesday
76011,3324.0,2023-06-04,2023-06-08,2023-06-12,Online,Debit Card,14.35,14.91,Completed,Paynemouth,MI,US,0,2023.0,2023-06,Sunday
76012,8000.0,2023-06-21,2023-06-24,2023-06-29,Mobile App,Debit Card,9.83,0.0,Completed,Wadefort,MA,US,0,2023.0,2023-06,Wednesday
76013,3153.0,2024-11-22,2024-11-23,2024-11-26,Online,Apple Pay,0.54,2.87,Completed,Hernandezburgh,IN,US,0,2024.0,2024-11,Friday
76014,3993.0,2024-01-15,2024-01-22,2024-01-31,Mobile App,BNPL,11.46,0.0,Completed,North Yvonnefurt,TN,US,0,2024.0,2024-01,Monday
76015,8980.0,2023-12-23,2023-12-30,2024-01-08,Online,Apple Pay,7.26,0.0,Completed,South Alexanderland,CA,US,0,2023.0,2023-12,Saturday
76016,221.0,2023-06-24,2023-06-28,2023-07-04,Online,BNPL,23.5,0.0,Completed,Port Nicholas,MA,US,0,2023.0,2023-06,Saturday
76017,7901.0,2024-04-20,2024-04-22,2024-04-28,Online,Credit Card,23.01,0.0,Completed,Gonzalesmouth,PA,US,0,2024.0,2024-04,Saturday
76018,1476.0,2023-01-14,,,Wholesale,Debit Card,21.84,0.0,Completed,Richardsborough,NJ,US,0,2023.0,2023-01,Saturday
76019,5729.0,2023-01-05,,,Online,Cash,19.78,0.0,Completed,Rodriguezchester,IN,US,0,2023.0,2023-01,Thursday
76020,946.0,2023-12-06,2023-12-11,2023-12-15,Mobile App,Gift Card,11.41,13.91,Completed,Lake Coryburgh,WI,US,0,2023.0,2023-12,Wednesday
76021,779.0,2022-03-28,2022-03-31,2022-04-08,Social Commerce,PayPal,14.88,0.0,Shipped,West Rachel,WA,US,0,2022.0,2022-03,Monday
76022,4082.0,2023-09-22,2023-09-29,2023-10-04,Social Commerce,Gift Card,13.36,0.0,Completed,Kellyfurt,FL,US,0,2023.0,2023-09,Friday
76023,2666.0,2024-07-22,2024-07-25,2024-08-02,Wholesale,Gift Card,8.49,0.0,Completed,Williambury,MI,US,0,2024.0,2024-07,Monday
76024,2806.0,2022-05-24,2022-05-31,,Mobile App,Debit Card,20.33,21.14,Completed,East Tinaside,GA,US,0,2022.0,2022-05,Tuesday
76025,8158.0,2022-01-03,2022-01-10,2022-01-17,Social Commerce,PayPal,23.74,47.1,Processing,Sarahmouth,MO,US,0,2022.0,2022-01,Monday
76026,3898.0,2024-10-03,2024-10-10,2024-10-14,Online,Cash,20.52,0.0,Completed,Christianton,AZ,US,0,2024.0,2024-10,Thursday
76027,2986.0,2023-07-15,2023-07-16,2023-07-22,In-Store,BNPL,24.71,16.26,Completed,West Jamiehaven,TX,US,0,2023.0,2023-07,Saturday
76028,75.0,2024-10-27,,,In-Store,Cash,18.29,0.0,Completed,East Toddview,WA,US,0,2024.0,2024-10,Sunday
76029,2712.0,2022-02-16,2022-02-23,2022-02-27,In-Store,Gift Card,23.37,0.0,Completed,Browntown,FL,US,0,2022.0,2022-02,Wednesday
76030,4820.0,2022-01-18,2022-01-21,2022-01-31,Online,BNPL,20.02,0.0,Completed,Brianview,TN,US,0,2022.0,2022-01,Tuesday
76031,1342.0,2023-09-18,2023-09-21,2023-09-30,Social Commerce,Credit Card,13.22,25.26,Completed,New Jonathon,NY,US,0,2023.0,2023-09,Monday
76032,1253.0,2022-03-22,2022-03-24,,Social Commerce,Credit Card,18.68,0.0,Shipped,West Shannon,WA,US,0,2022.0,2022-03,Tuesday
76033,6202.0,2024-10-29,,,Social Commerce,Apple Pay,3.33,1.08,Processing,North Brandonbury,MD,US,0,2024.0,2024-10,Tuesday
76034,1676.0,2024-05-16,2024-05-21,2024-05-27,Wholesale,Gift Card,19.84,0.0,Completed,Kaitlynburgh,MA,US,0,2024.0,2024-05,Thursday
76035,7395.0,2024-11-25,2024-11-26,2024-12-04,Mobile App,Debit Card,4.7,0.0,Completed,Tommyberg,PA,US,0,2024.0,2024-11,Monday
76036,2469.0,2022-06-26,,,Wholesale,PayPal,21.74,0.0,Processing,Ryanhaven,PA,US,0,2022.0,2022-06,Sunday
76037,5510.0,2022-04-23,,,In-Store,Debit Card,19.32,0.0,Completed,Kristiburgh,WI,US,0,2022.0,2022-04,Saturday
76038,1638.0,2022-07-21,2022-07-27,2022-08-02,Mobile App,Debit Card,14.13,0.0,Completed,Theresastad,WI,US,0,2022.0,2022-07,Thursday
76039,7940.0,2023-07-17,2023-07-19,2023-07-27,In-Store,Credit Card,7.91,5.76,Cancelled,North Anthonyhaven,NC,US,0,2023.0,2023-07,Monday
76040,6996.0,,2023-06-24,2023-06-30,In-Store,Apple Pay,17.73,0.0,Completed,Smithchester,NJ,US,0,,,
76041,7363.0,2022-02-02,2022-02-08,2022-02-11,Social Commerce,Apple Pay,23.38,89.96,Shipped,East Laurafort,NC,US,0,2022.0,2022-02,Wednesday
76042,7527.0,2022-05-10,2022-05-11,2022-05-18,In-Store,Debit Card,24.14,0.0,Completed,Lukemouth,WA,US,0,2022.0,2022-05,Tuesday
76043,9659.0,2023-12-04,2023-12-11,2023-12-17,Social Commerce,Credit Card,11.74,0.0,Shipped,Johnsonport,TN,US,0,2023.0,2023-12,Monday
76044,46.0,2022-09-27,2022-09-29,2022-10-06,In-Store,Credit Card,10.09,0.0,Processing,Petershaven,AZ,US,0,2022.0,2022-09,Tuesday
76045,8342.0,2023-09-12,2023-09-18,2023-09-23,Social Commerce,Credit Card,18.64,30.57,Completed,Ericchester,TX,US,0,2023.0,2023-09,Tuesday
76046,5876.0,2024-09-15,2024-09-22,,Mobile App,Gift Card,10.48,18.78,Completed,South Jacob,AZ,US,0,2024.0,2024-09,Sunday
76047,5227.0,2024-06-10,2024-06-11,2024-06-17,Wholesale,Apple Pay,6.21,55.67,Completed,Boydberg,PA,US,0,2024.0,2024-06,Monday
76048,3553.0,2022-09-17,2022-09-18,2022-09-27,In-Store,Cash,11.51,0.0,Shipped,Port Sarah,FL,US,0,2022.0,2022-09,Saturday
76049,3614.0,2024-01-01,2024-01-03,2024-01-10,In-Store,BNPL,2.4,105.51,Completed,Brewerfort,AZ,US,0,2024.0,2024-01,Monday
76050,5725.0,2022-01-15,2022-01-19,2022-01-25,Social Commerce,Debit Card,1.48,0.0,Refunded,South Leahchester,FL,US,0,2022.0,2022-01,Saturday
76051,6990.0,2024-03-14,2024-03-18,,In-Store,BNPL,13.1,80.5,Completed,Lisaborough,IN,US,0,2024.0,2024-03,Thursday
76052,7780.0,2024-06-10,,,Wholesale,Debit Card,9.19,0.0,Completed,Joannaland,NJ,US,0,2024.0,2024-06,Monday
76053,2932.0,2022-11-24,2022-11-28,2022-12-07,Wholesale,Cash,2.28,0.0,Completed,Port Darrenchester,NJ,US,0,2022.0,2022-11,Thursday
76054,2948.0,2024-04-04,2024-04-05,2024-04-08,In-Store,BNPL,12.46,0.0,Shipped,Duncanside,GA,US,0,2024.0,2024-04,Thursday
76055,3389.0,2022-08-23,2022-08-29,2022-09-06,Online,BNPL,2.99,43.52,Completed,Port Amy,WI,US,0,2022.0,2022-08,Tuesday
76056,6.0,2023-11-22,2023-11-24,2023-12-04,Wholesale,Gift Card,1.28,0.0,Refunded,Port Kimberly,WI,US,0,2023.0,2023-11,Wednesday
76057,7585.0,2024-03-21,2024-03-26,2024-04-01,Wholesale,PayPal,16.3,0.0,Shipped,Anthonymouth,IN,US,0,2024.0,2024-03,Thursday
76058,3072.0,2024-02-12,,,Social Commerce,Apple Pay,13.56,0.0,Completed,East Jessicamouth,NC,US,0,2024.0,2024-02,Monday
76059,6012.0,2023-07-30,2023-08-05,,Social Commerce,PayPal,18.65,17.88,Shipped,Lake Ginaborough,IL,US,0,2023.0,2023-07,Sunday
76060,5661.0,2024-01-18,2024-01-21,2024-01-27,Mobile App,Debit Card,21.0,0.0,Refunded,Davidberg,GA,US,0,2024.0,2024-01,Thursday
76061,4375.0,2022-02-18,2022-02-21,,Online,Gift Card,22.18,67.32,Completed,Daughertyton,NC,US,0,2022.0,2022-02,Friday
76062,1819.0,2022-02-21,2022-02-26,2022-03-07,Online,Cash,24.68,127.91,Completed,Bruceport,CA,US,0,2022.0,2022-02,Monday
76063,1345.0,2023-02-13,2023-02-19,2023-02-22,Social Commerce,PayPal,24.08,0.0,Processing,Denisestad,GA,US,0,2023.0,2023-02,Monday
76064,3927.0,2022-12-14,2022-12-17,2022-12-21,Social Commerce,Gift Card,6.02,0.0,Completed,Bellfort,TX,US,0,2022.0,2022-12,Wednesday
76065,6159.0,2022-10-08,2022-10-14,,In-Store,Credit Card,24.83,24.26,Shipped,Bradleychester,WA,US,0,2022.0,2022-10,Saturday
76066,4083.0,2023-01-09,2023-01-13,2023-01-17,Online,Debit Card,4.75,0.0,Shipped,North Chad,MD,US,0,2023.0,2023-01,Monday
76067,7662.0,2023-08-19,2023-08-26,2023-09-05,Social Commerce,Debit Card,24.92,7.39,Completed,Sheppardport,PA,US,0,2023.0,2023-08,Saturday
76068,5059.0,2024-03-27,2024-04-02,2024-04-09,Wholesale,Apple Pay,11.2,5.14,Completed,New Lindsay,IN,US,0,2024.0,2024-03,Wednesday
76069,3394.0,2023-10-04,2023-10-06,2023-10-09,Social Commerce,BNPL,1.15,15.97,Completed,Matthewland,NC,US,0,2023.0,2023-10,Wednesday
76070,3518.0,2024-02-08,2024-02-14,2024-02-20,Wholesale,Gift Card,1.66,0.0,Shipped,Chelseybury,IL,US,0,2024.0,2024-02,Thursday
76071,1413.0,,2024-12-21,2024-12-28,Mobile App,BNPL,12.19,0.0,Completed,North Reneestad,TX,US,0,,,
76072,7810.0,2022-08-15,2022-08-21,2022-08-25,Social Commerce,Apple Pay,3.35,0.0,Completed,Lake Tara,MI,US,0,2022.0,2022-08,Monday
76073,291.0,2024-05-01,2024-05-04,2024-05-14,Social Commerce,Debit Card,8.36,0.0,Completed,Katherinefurt,VA,US,0,2024.0,2024-05,Wednesday
76074,3010.0,2022-01-08,2022-01-14,2022-01-20,Online,PayPal,3.62,0.0,Completed,Vanessaville,AZ,US,0,2022.0,2022-01,Saturday
76075,6250.0,2022-06-14,2022-06-17,2022-06-20,Wholesale,BNPL,12.22,0.0,Completed,Coleport,MD,US,0,2022.0,2022-06,Tuesday
76076,6485.0,2022-05-02,2022-05-03,2022-05-12,Mobile App,Apple Pay,8.49,17.59,Completed,North Haleybury,VA,US,0,2022.0,2022-05,Monday
76077,6832.0,2024-05-20,2024-05-21,,Mobile App,Gift Card,4.97,0.0,Completed,Riosville,TX,US,0,2024.0,2024-05,Monday
76078,880.0,2023-02-13,2023-02-20,2023-03-02,Mobile App,Credit Card,21.16,0.0,Completed,North Cody,VA,US,0,2023.0,2023-02,Monday
76079,8212.0,2023-07-25,2023-07-29,2023-08-06,Social Commerce,Cash,1.55,0.0,Completed,Christineland,GA,US,0,2023.0,2023-07,Tuesday
76080,3663.0,2022-05-22,,,Mobile App,Apple Pay,2.31,2.04,Completed,New Larryview,NJ,US,0,2022.0,2022-05,Sunday
76081,7426.0,2023-02-23,2023-02-26,2023-03-06,Mobile App,Debit Card,12.68,0.0,Completed,East Brandonmouth,OH,US,0,2023.0,2023-02,Thursday
76082,573.0,2022-06-26,2022-07-01,2022-07-04,Mobile App,BNPL,9.9,0.0,Completed,New Alexandra,NJ,US,0,2022.0,2022-06,Sunday
76083,9456.0,2023-05-05,,,Online,Debit Card,18.79,0.0,Completed,Krystalberg,AZ,US,0,2023.0,2023-05,Friday
76084,3417.0,2022-11-16,2022-11-23,2022-11-29,Mobile App,Debit Card,5.23,15.17,Completed,East Christina,WI,US,0,2022.0,2022-11,Wednesday
76085,9281.0,2023-07-13,2023-07-16,2023-07-26,Online,Debit Card,20.83,6.66,Completed,Davilaborough,MD,US,0,2023.0,2023-07,Thursday
76086,1249.0,2024-11-23,2024-11-25,2024-11-30,Mobile App,PayPal,18.82,0.0,Completed,North Philip,NC,US,0,2024.0,2024-11,Saturday
76087,6561.0,2022-05-18,2022-05-19,2022-05-25,Social Commerce,Credit Card,21.18,0.0,Completed,Chrisbury,VA,US,0,2022.0,2022-05,Wednesday
76088,1452.0,2024-10-28,2024-11-04,2024-11-08,Mobile App,Gift Card,9.52,0.0,Completed,New Ashley,MI,US,0,2024.0,2024-10,Monday
76089,5599.0,2023-08-19,,,In-Store,PayPal,4.66,41.08,Completed,North Thomasport,FL,US,0,2023.0,2023-08,Saturday
76090,5142.0,2023-03-19,2023-03-20,2023-03-26,Mobile App,PayPal,18.05,58.43,Completed,South Ashley,IL,US,0,2023.0,2023-03,Sunday
76091,8317.0,2024-12-06,2024-12-10,2024-12-20,Wholesale,Gift Card,10.54,12.86,Cancelled,West Aaron,PA,US,0,2024.0,2024-12,Friday
76092,7427.0,2023-02-10,2023-02-13,2023-02-21,Online,PayPal,5.35,33.52,Completed,East Reginafort,NC,US,0,2023.0,2023-02,Friday
76093,9454.0,2024-02-17,2024-02-22,2024-02-27,In-Store,Apple Pay,11.26,20.69,Shipped,West Donna,FL,US,0,2024.0,2024-02,Saturday
76094,7371.0,2024-02-04,2024-02-09,2024-02-14,In-Store,PayPal,3.01,0.0,Completed,West Cynthia,CA,US,0,2024.0,2024-02,Sunday
76095,2381.0,2023-08-26,2023-08-29,2023-09-07,Online,BNPL,2.17,95.63,Completed,North Jeffreychester,VA,US,0,2023.0,2023-08,Saturday
76096,4175.0,2023-06-09,2023-06-10,2023-06-19,Social Commerce,Credit Card,21.33,0.0,Processing,East Saraberg,CA,US,0,2023.0,2023-06,Friday
76097,4489.0,2023-09-17,,,Social Commerce,Gift Card,9.16,0.0,Completed,Farmermouth,MD,US,0,2023.0,2023-09,Sunday
76098,8280.0,2023-03-05,2023-03-12,2023-03-22,In-Store,Debit Card,21.67,0.0,On Hold,Terrencestad,MO,US,0,2023.0,2023-03,Sunday
76099,1759.0,2024-06-27,,,Social Commerce,Apple Pay,7.62,0.0,Completed,Proctorhaven,IN,US,0,2024.0,2024-06,Thursday
76100,6180.0,2023-01-14,2023-01-21,,Wholesale,BNPL,11.75,0.0,Completed,East Joanview,MI,US,0,2023.0,2023-01,Saturday
76101,1181.0,2024-06-16,2024-06-20,2024-06-29,Online,PayPal,17.62,1.77,Completed,Amandamouth,WI,US,0,2024.0,2024-06,Sunday
76102,6936.0,2024-06-26,2024-07-03,2024-07-06,Wholesale,Cash,14.66,14.29,Processing,Kaylaton,MI,US,0,2024.0,2024-06,Wednesday
76103,9484.0,2024-12-03,2024-12-06,2024-12-13,Social Commerce,Credit Card,22.89,36.34,Completed,Ochoaburgh,TX,US,0,2024.0,2024-12,Tuesday
76104,3644.0,2023-03-15,2023-03-17,2023-03-26,Online,PayPal,15.49,0.0,Completed,Baileyville,CA,US,0,2023.0,2023-03,Wednesday
76105,9597.0,2022-01-13,,,Wholesale,BNPL,11.86,0.0,Completed,Rhodesfurt,CA,US,0,2022.0,2022-01,Thursday
76106,3508.0,2023-02-05,,,Online,PayPal,8.29,0.0,Completed,Nolanmouth,IL,US,0,2023.0,2023-02,Sunday
76107,6598.0,2023-01-06,2023-01-07,2023-01-16,Wholesale,Apple Pay,17.76,0.0,Completed,West Robert,TX,US,0,2023.0,2023-01,Friday
76108,8809.0,2023-02-17,2023-02-23,,Online,Gift Card,1.6,0.0,Processing,New Lauriestad,OH,US,0,2023.0,2023-02,Friday
76109,8458.0,2024-10-20,,,Wholesale,Cash,2.28,0.0,Completed,Jasonfort,TN,US,0,2024.0,2024-10,Sunday
76110,928.0,2024-10-21,2024-10-23,2024-10-28,In-Store,Credit Card,15.15,0.0,Cancelled,Port Ryan,MI,US,0,2024.0,2024-10,Monday
76111,8294.0,2023-05-04,,,Online,Cash,1.17,5.68,Completed,Angelicaville,IN,US,0,2023.0,2023-05,Thursday
76112,987.0,2024-10-29,2024-10-30,2024-11-09,Social Commerce,Debit Card,21.14,0.0,Completed,Clarencefurt,TX,US,0,2024.0,2024-10,Tuesday
76113,4964.0,2023-08-16,2023-08-21,2023-08-24,Mobile App,Apple Pay,3.81,0.0,Completed,Brendaton,PA,US,0,2023.0,2023-08,Wednesday
76114,1448.0,2024-03-20,2024-03-24,2024-03-31,Online,Cash,8.57,0.0,Completed,Lake Dustin,MA,US,0,2024.0,2024-03,Wednesday
76115,5069.0,2023-08-19,2023-08-24,2023-08-30,In-Store,BNPL,22.91,0.0,Completed,Darrylfort,IN,US,0,2023.0,2023-08,Saturday
76116,186.0,2024-10-10,2024-10-12,2024-10-19,In-Store,Credit Card,16.54,131.09,Completed,Escobarberg,MO,US,0,2024.0,2024-10,Thursday
76117,47.0,2023-05-16,2023-05-23,2023-05-27,Mobile App,BNPL,17.24,0.0,Completed,Sarahport,NJ,US,0,2023.0,2023-05,Tuesday
76118,2154.0,2023-11-18,2023-11-19,2023-11-29,Online,Gift Card,22.37,0.0,Completed,Murrayfort,FL,US,0,2023.0,2023-11,Saturday
76119,3582.0,2024-06-05,2024-06-06,2024-06-11,In-Store,PayPal,23.3,23.46,On Hold,North Kelly,NY,US,0,2024.0,2024-06,Wednesday
76120,8345.0,2022-09-15,2022-09-18,,In-Store,Apple Pay,15.26,0.0,Completed,South Melissabury,TX,US,0,2022.0,2022-09,Thursday
76121,49.0,,2022-10-04,2022-10-11,Mobile App,PayPal,24.07,0.0,Completed,South Candice,GA,US,0,,,
76122,1953.0,,2024-06-25,2024-06-29,Social Commerce,BNPL,16.46,0.0,Processing,South Pamton,PA,US,0,,,
76123,2450.0,2023-03-13,2023-03-15,2023-03-24,Online,Apple Pay,5.91,28.57,Completed,New Karen,MD,US,0,2023.0,2023-03,Monday
76124,3521.0,2024-03-04,2024-03-06,,Wholesale,Cash,2.44,63.73,Processing,Tomshire,FL,US,0,2024.0,2024-03,Monday
76125,3673.0,2024-10-09,2024-10-11,2024-10-14,Wholesale,BNPL,5.12,116.61,On Hold,Michelleberg,MO,US,0,2024.0,2024-10,Wednesday
76126,5480.0,2024-01-02,2024-01-04,2024-01-07,Wholesale,Apple Pay,12.51,0.0,Cancelled,South Kevin,NC,US,0,2024.0,2024-01,Tuesday
76127,1099.0,2023-01-06,2023-01-13,,Wholesale,Debit Card,17.72,61.12,Cancelled,New Julianbury,IN,US,0,2023.0,2023-01,Friday
76128,282.0,2022-01-13,2022-01-18,2022-01-22,In-Store,Apple Pay,21.77,0.0,Completed,North John,PA,US,0,2022.0,2022-01,Thursday
76129,563.0,2023-11-13,2023-11-18,2023-11-26,Social Commerce,Credit Card,16.82,0.0,Completed,Johnfurt,OH,US,0,2023.0,2023-11,Monday
76130,5731.0,2022-08-04,2022-08-06,,In-Store,Credit Card,15.12,0.0,Completed,Ashleyview,AZ,US,0,2022.0,2022-08,Thursday
76131,7405.0,2024-02-08,2024-02-15,2024-02-20,Online,BNPL,1.14,0.0,Processing,Jonathanshire,FL,US,0,2024.0,2024-02,Thursday
76132,7572.0,2023-01-06,2023-01-12,2023-01-22,In-Store,PayPal,24.43,95.3,Processing,Austinchester,MO,US,0,2023.0,2023-01,Friday
76133,3302.0,2023-03-25,2023-03-30,2023-04-04,In-Store,Debit Card,13.93,0.0,Processing,Michaelton,GA,US,0,2023.0,2023-03,Saturday
76134,6303.0,2024-07-21,2024-07-23,2024-07-28,Mobile App,Credit Card,19.8,110.46,Completed,Lake Danielmouth,IN,US,0,2024.0,2024-07,Sunday
76135,9005.0,2024-08-07,2024-08-08,2024-08-17,In-Store,PayPal,23.52,0.0,Completed,West Brianmouth,NY,US,0,2024.0,2024-08,Wednesday
76136,4275.0,2023-02-25,2023-03-02,2023-03-10,Mobile App,BNPL,16.63,0.0,Shipped,Lake Melanie,NC,US,0,2023.0,2023-02,Saturday
76137,1159.0,2023-10-30,2023-11-03,,In-Store,Gift Card,19.67,109.83,Completed,New Alice,CA,US,0,2023.0,2023-10,Monday
76138,1948.0,2023-06-13,2023-06-18,2023-06-27,Mobile App,Credit Card,17.31,0.0,Processing,Johnsonbury,WA,US,0,2023.0,2023-06,Tuesday
76139,9018.0,2022-11-18,2022-11-20,2022-11-27,Mobile App,Apple Pay,13.82,0.0,Completed,Hillbury,WA,US,0,2022.0,2022-11,Friday
76140,5147.0,2024-02-13,,,In-Store,PayPal,3.4,50.89,Completed,Daviston,NC,US,0,2024.0,2024-02,Tuesday
76141,2542.0,2023-04-17,,,In-Store,PayPal,20.17,0.85,Completed,New Jenniferton,NY,US,0,2023.0,2023-04,Monday
76142,2451.0,2024-10-16,2024-10-22,,Wholesale,Cash,13.53,0.0,Completed,Davidview,WI,US,0,2024.0,2024-10,Wednesday
76143,2162.0,2022-07-23,2022-07-25,2022-08-03,Wholesale,BNPL,1.06,0.0,Completed,South Steven,OH,US,0,2022.0,2022-07,Saturday
76144,6060.0,2023-03-29,2023-03-31,2023-04-07,In-Store,PayPal,4.2,0.0,Completed,South Shane,VA,US,0,2023.0,2023-03,Wednesday
76145,4520.0,2023-04-23,2023-04-24,2023-04-30,Mobile App,Credit Card,16.46,54.31,Shipped,Meganfurt,NY,US,0,2023.0,2023-04,Sunday
76146,714.0,2024-03-21,2024-03-23,2024-03-28,Mobile App,Gift Card,14.11,1.92,Cancelled,Reeseport,OH,US,0,2024.0,2024-03,Thursday
76147,541.0,,2022-11-06,2022-11-09,In-Store,Apple Pay,4.49,0.0,Processing,Jenniferstad,TX,US,0,,,
76148,3922.0,2022-07-18,2022-07-23,2022-07-27,Social Commerce,Apple Pay,7.56,83.87,Completed,North Marymouth,WA,US,0,2022.0,2022-07,Monday
76149,9624.0,2022-02-26,2022-02-28,2022-03-08,Mobile App,BNPL,19.16,17.81,Shipped,Shannonville,VA,US,0,2022.0,2022-02,Saturday
76150,4312.0,2023-01-19,,,In-Store,Credit Card,18.17,0.0,Cancelled,North Annetteport,MD,US,0,2023.0,2023-01,Thursday
76151,261.0,2024-10-07,,,In-Store,Apple Pay,7.1,0.0,Processing,Jenniferstad,PA,US,0,2024.0,2024-10,Monday
76152,1648.0,2023-07-02,2023-07-08,2023-07-13,Social Commerce,Credit Card,21.24,82.21,Cancelled,Jillfurt,OH,US,0,2023.0,2023-07,Sunday
76153,836.0,2022-01-19,2022-01-21,,Social Commerce,Gift Card,24.51,0.0,Completed,New Jacob,MD,US,0,2022.0,2022-01,Wednesday
76154,4655.0,2022-12-30,2022-12-31,2023-01-05,Online,BNPL,10.89,13.43,Completed,Lake Jeffreyville,GA,US,0,2022.0,2022-12,Friday
76155,5195.0,2022-05-20,2022-05-22,2022-05-25,Mobile App,Credit Card,6.1,0.0,Processing,Bowmanview,MA,US,0,2022.0,2022-05,Friday
76156,4713.0,2022-02-19,2022-02-25,2022-03-07,Mobile App,Credit Card,17.8,0.0,Completed,East Davidbury,NC,US,0,2022.0,2022-02,Saturday
76157,6168.0,2024-01-11,2024-01-14,2024-01-17,Social Commerce,Gift Card,2.35,0.0,Processing,Lake Courtneyport,NY,US,0,2024.0,2024-01,Thursday
76158,8295.0,2022-07-11,2022-07-12,2022-07-17,In-Store,Debit Card,23.29,22.11,Completed,Riosshire,FL,US,0,2022.0,2022-07,Monday
76159,2448.0,2022-08-02,2022-08-05,2022-08-09,In-Store,BNPL,4.18,31.19,Completed,West Bridgetmouth,MD,US,0,2022.0,2022-08,Tuesday
76160,9242.0,2024-10-05,2024-10-07,,Mobile App,PayPal,12.75,0.0,Cancelled,Port Justinchester,MA,US,0,2024.0,2024-10,Saturday
76161,309.0,2024-11-20,2024-11-27,2024-12-05,Mobile App,PayPal,16.48,0.0,Completed,Wiseview,TX,US,0,2024.0,2024-11,Wednesday
76162,3369.0,2022-08-02,2022-08-04,2022-08-11,Online,Cash,10.52,19.32,Completed,South Brenda,IN,US,0,2022.0,2022-08,Tuesday
76163,717.0,2022-05-25,2022-05-26,2022-05-29,Online,BNPL,2.34,0.0,Completed,Nelsonshire,MO,US,0,2022.0,2022-05,Wednesday
76164,7292.0,2022-01-20,2022-01-21,2022-01-24,Mobile App,Apple Pay,7.8,0.0,Completed,West Anthonymouth,MI,US,0,2022.0,2022-01,Thursday
76165,4348.0,2024-12-03,2024-12-10,2024-12-20,Mobile App,Gift Card,1.1,0.0,Completed,East Tabitha,FL,US,0,2024.0,2024-12,Tuesday
76166,1041.0,2024-09-29,2024-10-03,2024-10-11,Online,Debit Card,21.39,0.0,Shipped,New Denise,WA,US,0,2024.0,2024-09,Sunday
